transaction_id,timestamp,store_id,city,country,store_type,product_category,product_name,unit_price,quantity,discount_applied,payment_method,customer_id,customer_age_group,customer_gender,loyalty_member,weather_condition,temperature_c,holiday_name,total_amount,hour,day,month
16531,2023-04-30 05:56:08,23,Manchester,UK,Standalone,Sandwich,Chicken & Avocado Wrap,5.33,1,False,Cash,3uxco7wx,65+,Female,False,Rainy,11.1,No Holiday,5.33,5,Sunday,4
16532,2023-04-30 06:22:54,8,Los Angeles,USA,Airport,Tea,Medium Chai Latte,5.14,1,False,Credit Card,c5li8ibb,35-44,Female,False,Rainy,20.3,No Holiday,5.14,6,Sunday,4
16533,2023-04-30 06:43:26,31,Melbourne,AUS,Standalone,Coffee,Small Latte,3.89,2,False,Cash,tsy66h4k,35-44,Male,False,Sunny,18.4,No Holiday,7.78,6,Sunday,4
16534,2023-04-30 07:06:34,10,Los Angeles,USA,Mall Kiosk,Coffee,Double Espresso,2.76,1,False,Credit Card,iuds6u9e,25-34,Male,True,Rainy,20.3,No Holiday,2.76,7,Sunday,4
16535,2023-04-30 07:24:29,27,Sydney,AUS,Standalone,Pastry,Scone,2.42,4,True,Credit Card,j8e9ajhk,55-64,Male,True,Rainy,19.1,No Holiday,8.71,7,Sunday,4
16536,2023-04-30 07:26:05,26,Sydney,AUS,Mall Kiosk,Pastry,Chocolate Chip Cookie,2.13,3,False,Cash,4koovbz6,35-44,Male,True,Rainy,19.1,No Holiday,6.39,7,Sunday,4
16537,2023-04-30 07:28:19,37,Toronto,CAN,Standalone,Tea,Medium Matcha Latte,4.14,1,False,Mobile Wallet,j5l1cdny,18-24,Male,False,Sunny,7.9,No Holiday,4.14,7,Sunday,4
16538,2023-04-30 08:08:37,23,Manchester,UK,Standalone,Tea,Small Green Tea,2.05,4,True,Credit Card,eb8amysd,55-64,Female,True,Rainy,11.1,No Holiday,7.38,8,Sunday,4
16539,2023-04-30 08:22:29,1,New York,USA,Standalone,Coffee,Small Latte,3.6,1,True,Cash,mov5f948,55-64,Male,True,Cloudy,6.6,No Holiday,3.24,8,Sunday,4
16540,2023-04-30 08:28:43,1,New York,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.5,1,False,Cash,2vxqq6cn,Unknown,Female,False,Cloudy,6.6,No Holiday,5.5,8,Sunday,4
16541,2023-04-30 08:28:56,15,Chicago,USA,Standalone,Pastry,Scone,2.09,2,False,Cash,hi5ljukt,Unknown,Male,False,Cloudy,7.8,No Holiday,4.18,8,Sunday,4
16542,2023-04-30 08:30:26,44,Vancouver,CAN,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,5.93,1,False,Credit Card,gwq3d30n,Unknown,Female,False,Rainy,11.1,No Holiday,5.93,8,Sunday,4
16543,2023-04-30 08:31:52,12,Chicago,USA,Airport,Smoothie,Large Berry Blast,7.48,1,False,Cash,aiv7bfw2,25-34,Female,False,Cloudy,7.8,No Holiday,7.48,8,Sunday,4
16544,2023-04-30 09:01:55,19,London,UK,Standalone,Coffee,Small Americano,2.29,1,False,Debit Card,0u433u0u,45-54,Male,True,Rainy,14.5,No Holiday,2.29,9,Sunday,4
16545,2023-04-30 09:04:20,1,New York,USA,Standalone,Sandwich,Vegan Falafel Wrap,6.0,2,True,Cash,93jkqycj,18-24,Female,True,Cloudy,6.6,No Holiday,10.8,9,Sunday,4
16546,2023-04-30 09:09:12,32,Melbourne,AUS,Standalone,Coffee,Medium Latte,4.32,4,False,Cash,ps31k6lb,45-54,Female,False,Unknown,13.556550310167173,No Holiday,17.28,9,Sunday,4
16547,2023-04-30 09:12:28,15,Chicago,USA,Standalone,Coffee,Large Mocha,4.94,2,False,Cash,83kwyv06,45-54,Female,True,Cloudy,7.8,No Holiday,9.88,9,Sunday,4
16548,2023-04-30 09:15:14,37,Toronto,CAN,Standalone,Coffee,Medium Cappuccino,3.68,1,True,Cash,72dp3e6n,45-54,Female,False,Sunny,7.9,No Holiday,2.94,9,Sunday,4
16549,2023-04-30 09:17:43,6,Los Angeles,USA,Standalone,Tea,Large Green Tea,3.14,1,False,Mobile Wallet,g01icgxf,25-34,Male,False,Rainy,20.3,No Holiday,3.14,9,Sunday,4
16550,2023-04-30 09:24:47,23,Manchester,UK,Standalone,Coffee,Large Cappuccino,3.77,2,False,Cash,3ixipba9,18-24,Male,False,Rainy,11.1,No Holiday,7.54,9,Sunday,4
16551,2023-04-30 09:31:16,3,New York,USA,Mall Kiosk,Coffee,Small Mocha,3.93,1,False,Credit Card,ero3t54m,65+,Female,False,Cloudy,6.6,No Holiday,3.93,9,Sunday,4
16552,2023-04-30 09:34:20,17,London,UK,Standalone,Coffee,Small Latte,3.06,2,True,Credit Card,74y30wl6,35-44,Male,True,Rainy,14.5,No Holiday,5.51,9,Sunday,4
16553,2023-04-30 09:44:02,13,Chicago,USA,Mall Kiosk,Coffee,Medium Mocha,4.15,1,False,Debit Card,udm9k7sf,45-54,Male,False,Cloudy,7.8,No Holiday,4.15,9,Sunday,4
16554,2023-04-30 09:47:29,36,Toronto,CAN,Airport,Smoothie,Medium Berry Blast,6.33,2,False,Credit Card,qvs20trc,25-34,Male,False,Sunny,7.9,No Holiday,12.66,9,Sunday,4
16555,2023-04-30 09:55:01,19,London,UK,Standalone,Tea,Large Chai Latte,4.12,2,False,Cash,gkvina82,65+,Female,False,Rainy,14.5,No Holiday,8.24,9,Sunday,4
16556,2023-04-30 10:23:39,15,Chicago,USA,Standalone,Tea,Large Green Tea,3.04,2,False,Credit Card,xk8v8kb1,55-64,Prefer not to say,False,Cloudy,7.8,No Holiday,6.08,10,Sunday,4
16557,2023-04-30 10:25:28,1,New York,USA,Standalone,Coffee,Medium Cappuccino,4.0,4,False,Credit Card,vcktrt2w,18-24,Female,False,Cloudy,6.6,No Holiday,16.0,10,Sunday,4
16558,2023-04-30 10:53:32,28,Sydney,AUS,Mall Kiosk,Smoothie,Large Berry Blast,6.72,1,False,Credit Card,qrg4n57u,65+,Male,True,Rainy,19.1,No Holiday,6.72,10,Sunday,4
16559,2023-04-30 11:17:55,7,Los Angeles,USA,Standalone,Coffee,Small Americano,2.65,1,False,Mobile Wallet,yzr0x2vv,25-34,Female,False,Rainy,20.3,No Holiday,2.65,11,Sunday,4
16560,2023-04-30 12:30:18,3,New York,USA,Mall Kiosk,Pastry,Chocolate Chip Cookie,1.94,2,False,Credit Card,rzgbxnay,55-64,Male,True,Cloudy,6.6,No Holiday,3.88,12,Sunday,4
16561,2023-04-30 12:48:30,43,Vancouver,CAN,Standalone,Coffee,Large Cappuccino,4.32,1,False,Credit Card,ynskv0c5,65+,Female,False,Rainy,11.1,No Holiday,4.32,12,Sunday,4
16562,2023-04-30 12:48:50,9,Los Angeles,USA,Mall Kiosk,Coffee,Small Americano,2.57,2,False,Credit Card,o3qfa223,45-54,Female,False,Rainy,20.3,No Holiday,5.14,12,Sunday,4
16563,2023-04-30 12:50:31,35,Melbourne,AUS,Mall Kiosk,Smoothie,Large Berry Blast,6.6,3,False,Credit Card,yoje8jun,25-34,Female,False,Sunny,18.4,No Holiday,19.8,12,Sunday,4
16564,2023-04-30 13:38:28,24,Manchester,UK,Standalone,Tea,Large Green Tea,2.62,1,False,Cash,syo2hb57,25-34,Female,False,Unknown,13.556550310167173,No Holiday,2.62,13,Sunday,4
16565,2023-04-30 13:49:54,39,Toronto,CAN,Mall Kiosk,Coffee,Small Cappuccino,3.21,1,False,Mobile Wallet,ut4mg6ba,25-34,Male,False,Sunny,7.9,No Holiday,3.21,13,Sunday,4
16566,2023-04-30 14:35:58,15,Chicago,USA,Standalone,Coffee,Medium Cappuccino,3.8,1,False,Credit Card,lu4zoft8,Unknown,Male,False,Cloudy,7.8,No Holiday,3.8,14,Sunday,4
16567,2023-04-30 15:19:05,45,Vancouver,CAN,Standalone,Sandwich,Chicken & Avocado Wrap,6.11,1,False,Credit Card,rham2xbf,45-54,Male,False,Rainy,11.1,No Holiday,6.11,15,Sunday,4
16568,2023-04-30 15:22:12,28,Sydney,AUS,Mall Kiosk,Tea,Small Matcha Latte,4.32,3,False,Credit Card,ugyt0eed,35-44,Male,False,Rainy,19.1,No Holiday,12.96,15,Sunday,4
16569,2023-04-30 15:24:15,17,London,UK,Standalone,Tea,Medium Green Tea,2.38,1,False,Debit Card,fzcnvs3f,18-24,Unknown,False,Rainy,14.5,No Holiday,2.38,15,Sunday,4
16570,2023-04-30 15:45:21,8,Los Angeles,USA,Airport,Tea,Small Chai Latte,4.65,2,True,Mobile Wallet,gqrtr0ax,18-24,Female,False,Rainy,20.3,No Holiday,8.37,15,Sunday,4
16571,2023-04-30 15:47:45,8,Los Angeles,USA,Airport,Coffee,Small Cappuccino,4.41,1,False,Cash,lsin5qgm,45-54,Male,False,Rainy,20.3,No Holiday,4.41,15,Sunday,4
16572,2023-04-30 15:57:03,45,Vancouver,CAN,Standalone,Smoothie,Medium Berry Blast,5.17,2,False,Cash,dfbre72t,55-64,Male,False,Rainy,11.1,No Holiday,10.34,15,Sunday,4
16573,2023-04-30 16:15:18,21,Manchester,UK,Standalone,Coffee,Small Latte,2.95,1,False,Mobile Wallet,drgp8s2o,Unknown,Male,False,Unknown,13.556550310167173,No Holiday,2.95,16,Sunday,4
16574,2023-04-30 16:29:22,23,Manchester,UK,Standalone,Coffee,Medium Latte,3.28,2,False,Debit Card,ywqngijy,25-34,Male,False,Rainy,11.1,No Holiday,6.56,16,Sunday,4
16575,2023-04-30 16:56:52,9,Los Angeles,USA,Mall Kiosk,Tea,Small Earl Grey,2.38,1,False,Credit Card,ljr8pm6l,Unknown,Male,False,Rainy,20.3,No Holiday,2.38,16,Sunday,4
16576,2023-04-30 17:14:23,22,Manchester,UK,Standalone,Sandwich,Chicken & Avocado Wrap,5.33,1,False,Cash,1urmo96h,65+,Unknown,False,Rainy,11.1,No Holiday,5.33,17,Sunday,4
16577,2023-04-30 17:26:35,3,New York,USA,Mall Kiosk,Coffee,Large Latte,4.46,2,False,Mobile Wallet,f2wv0b8v,25-34,Male,False,Cloudy,6.6,No Holiday,8.92,17,Sunday,4
16578,2023-04-30 17:56:38,8,Los Angeles,USA,Airport,Coffee,Double Espresso,3.55,1,False,Mobile Wallet,fkqyeq7x,25-34,Male,False,Rainy,20.3,No Holiday,3.55,17,Sunday,4
16579,2023-04-30 17:57:58,45,Vancouver,CAN,Standalone,Merchandise,Coffee Mug,11.28,1,False,Debit Card,ugsr9n1v,25-34,Female,False,Rainy,11.1,No Holiday,11.28,17,Sunday,4
16580,2023-04-30 18:07:56,40,Toronto,CAN,Standalone,Coffee,Medium Latte,3.68,1,False,Cash,e1ezub15,45-54,Male,False,Sunny,7.9,No Holiday,3.68,18,Sunday,4
16581,2023-04-30 18:32:39,19,London,UK,Standalone,Tea,Medium Matcha Latte,3.82,2,False,Debit Card,5ttvflhp,35-44,Female,False,Rainy,14.5,No Holiday,7.64,18,Sunday,4
16582,2023-04-30 19:01:16,23,Manchester,UK,Standalone,Coffee,Medium Americano,2.46,1,True,Debit Card,53q71p6b,65+,Male,False,Rainy,11.1,No Holiday,2.09,19,Sunday,4
16583,2023-04-30 20:30:45,30,Sydney,AUS,Standalone,Coffee,Medium Latte,4.4,2,False,Mobile Wallet,n0gxmj7l,25-34,Male,False,Rainy,19.1,No Holiday,8.8,20,Sunday,4
16584,2023-04-30 22:18:41,8,Los Angeles,USA,Airport,Sandwich,Vegan Falafel Wrap,7.35,2,False,Credit Card,btwpnz3w,25-34,Male,False,Unknown,13.556550310167173,No Holiday,14.7,22,Sunday,4
16585,2023-04-30 23:05:19,8,Los Angeles,USA,Airport,Tea,Small Chai Latte,4.65,2,False,Cash,e78r4mht,35-44,Prefer not to say,False,Rainy,20.3,No Holiday,9.3,23,Sunday,4
16586,2023-04-30 23:55:09,27,Sydney,AUS,Standalone,Pastry,Chocolate Chip Cookie,2.2,1,False,Mobile Wallet,u5ii3n6u,18-24,Female,True,Rainy,19.1,No Holiday,2.2,23,Sunday,4
16587,2023-05-01 01:13:03,13,Chicago,USA,Mall Kiosk,Smoothie,Medium Berry Blast,5.07,1,False,Debit Card,99x2fuad,55-64,Male,False,Sunny,16.7,No Holiday,5.07,1,Monday,5
16588,2023-05-01 02:36:54,21,Manchester,UK,Standalone,Tea,Medium Matcha Latte,3.69,2,False,Credit Card,suasmomn,45-54,Female,True,Rainy,14.6,No Holiday,7.38,2,Monday,5
16589,2023-05-01 05:42:27,18,London,UK,Mall Kiosk,Coffee,Medium Americano,2.47,1,False,Credit Card,ee7ivx7x,65+,Male,False,Rainy,17.6,No Holiday,2.47,5,Monday,5
16590,2023-05-01 06:54:36,31,Melbourne,AUS,Standalone,Coffee,Large Latte,4.97,1,False,Cash,fmf7z0yu,65+,Female,False,Rainy,9.2,No Holiday,4.97,6,Monday,5
16591,2023-05-01 07:03:50,3,New York,USA,Mall Kiosk,Tea,Medium Earl Grey,2.72,2,False,Debit Card,26r41op9,18-24,Male,False,Rainy,17.0,No Holiday,5.44,7,Monday,5
16592,2023-05-01 07:09:15,5,New York,USA,Standalone,Pastry,Chocolate Chip Cookie,2.0,1,False,Credit Card,bz2ykuln,45-54,Unknown,False,Rainy,17.0,No Holiday,2.0,7,Monday,5
16593,2023-05-01 07:47:05,21,Manchester,UK,Standalone,Tea,Medium Matcha Latte,3.69,2,False,Mobile Wallet,1fs1kl8p,45-54,Female,False,Rainy,14.6,No Holiday,7.38,7,Monday,5
16594,2023-05-01 08:02:41,17,London,UK,Standalone,Coffee,Large Americano,2.93,1,False,Credit Card,k8341932,25-34,Female,False,Rainy,17.6,No Holiday,2.93,8,Monday,5
16595,2023-05-01 08:02:50,14,Chicago,USA,Standalone,Coffee,Double Espresso,2.75,2,False,Mobile Wallet,3ppczo35,18-24,Non-binary,False,Sunny,16.7,No Holiday,5.5,8,Monday,5
16596,2023-05-01 08:17:47,26,Sydney,AUS,Mall Kiosk,Coffee,Medium Latte,4.27,2,False,Credit Card,9mw9abmu,65+,Male,True,Rainy,17.8,No Holiday,8.54,8,Monday,5
16597,2023-05-01 08:21:11,13,Chicago,USA,Mall Kiosk,Coffee,Medium Americano,2.76,1,True,Cash,fzmltbic,65+,Male,True,Sunny,16.7,No Holiday,2.48,8,Monday,5
16598,2023-05-01 08:21:15,33,Melbourne,AUS,Standalone,Smoothie,Large Berry Blast,6.8,1,True,Debit Card,mwq2ts99,35-44,Male,True,Unknown,13.556550310167173,No Holiday,6.12,8,Monday,5
16599,2023-05-01 08:46:32,10,Los Angeles,USA,Mall Kiosk,Pastry,Scone,2.09,1,True,Credit Card,ocuepx5m,25-34,Male,True,Rainy,22.7,No Holiday,1.88,8,Monday,5
16600,2023-05-01 08:47:18,31,Melbourne,AUS,Standalone,Tea,Medium Earl Grey,3.02,2,True,Mobile Wallet,drydhswj,25-34,Male,False,Rainy,9.2,No Holiday,5.74,8,Monday,5
16601,2023-05-01 08:55:43,34,Melbourne,AUS,Mall Kiosk,Coffee,Small Americano,2.83,1,True,Mobile Wallet,2mqh6n04,25-34,Female,True,Rainy,9.2,No Holiday,2.55,8,Monday,5
16602,2023-05-01 08:58:58,10,Los Angeles,USA,Mall Kiosk,Coffee,Medium Americano,2.85,1,False,Debit Card,z661qyii,55-64,Male,False,Rainy,22.7,No Holiday,2.85,8,Monday,5
16603,2023-05-01 09:39:37,25,Manchester,UK,Standalone,Coffee,Small Latte,2.95,5,False,Credit Card,9p018t1m,45-54,Female,False,Rainy,14.6,No Holiday,14.75,9,Monday,5
16604,2023-05-01 09:42:48,6,Los Angeles,USA,Standalone,Coffee,Small Mocha,3.97,1,True,Cash,uckj1wer,25-34,Female,True,Rainy,22.7,No Holiday,3.57,9,Monday,5
16605,2023-05-01 10:00:55,25,Manchester,UK,Standalone,Coffee,Double Espresso,2.38,4,False,Credit Card,4oiqa3ta,55-64,Male,True,Rainy,14.6,No Holiday,9.52,10,Monday,5
16606,2023-05-01 10:04:03,45,Vancouver,CAN,Standalone,Coffee,Single Espresso,2.73,1,False,Credit Card,kd8cgva4,18-24,Male,False,Rainy,17.3,No Holiday,2.73,10,Monday,5
16607,2023-05-01 10:21:41,39,Toronto,CAN,Mall Kiosk,Coffee,Double Espresso,2.59,1,False,Debit Card,eips0sg9,18-24,Unknown,False,Sunny,8.8,No Holiday,2.59,10,Monday,5
16608,2023-05-01 11:25:22,10,Los Angeles,USA,Mall Kiosk,Sandwich,Ham & Cheese Croissant,5.23,2,False,Debit Card,l29nu0m3,25-34,Male,False,Rainy,22.7,No Holiday,10.46,11,Monday,5
16609,2023-05-01 11:46:16,18,London,UK,Mall Kiosk,Tea,Medium Earl Grey,2.31,3,True,Credit Card,8fj49rsy,55-64,Female,True,Rainy,17.6,No Holiday,6.24,11,Monday,5
16610,2023-05-01 12:08:26,23,Manchester,UK,Standalone,Tea,Medium Chai Latte,3.44,1,False,Credit Card,rucheip6,Unknown,Male,False,Rainy,14.6,No Holiday,3.44,12,Monday,5
16611,2023-05-01 12:26:23,26,Sydney,AUS,Mall Kiosk,Coffee,Small Americano,2.88,1,False,Mobile Wallet,8la0sknx,25-34,Male,False,Rainy,17.8,No Holiday,2.88,12,Monday,5
16612,2023-05-01 13:58:12,24,Manchester,UK,Standalone,Tea,Small Earl Grey,2.05,1,False,Credit Card,bttti6pn,55-64,Female,False,Rainy,14.6,No Holiday,2.05,13,Monday,5
16613,2023-05-01 14:41:49,42,Vancouver,CAN,Standalone,Sandwich,Ham & Cheese Croissant,5.17,2,False,Credit Card,wk05vivz,35-44,Female,False,Rainy,17.3,No Holiday,10.34,14,Monday,5
16614,2023-05-01 15:23:15,31,Melbourne,AUS,Standalone,Coffee,Medium Latte,4.32,2,False,Credit Card,2pijyh52,65+,Female,False,Rainy,9.2,No Holiday,8.64,15,Monday,5
16615,2023-05-01 15:27:02,39,Toronto,CAN,Mall Kiosk,Smoothie,Medium Berry Blast,4.91,1,False,Credit Card,30zpxjgm,55-64,Female,False,Sunny,8.8,No Holiday,4.91,15,Monday,5
16616,2023-05-01 16:49:13,17,London,UK,Standalone,Sandwich,Vegan Falafel Wrap,5.1,2,False,Cash,u7us3yf5,35-44,Male,False,Rainy,17.6,No Holiday,10.2,16,Monday,5
16617,2023-05-01 17:29:01,31,Melbourne,AUS,Standalone,Coffee,Large Cappuccino,4.97,1,False,Credit Card,zvwzbrn5,18-24,Female,False,Rainy,9.2,No Holiday,4.97,17,Monday,5
16618,2023-05-01 17:45:02,30,Sydney,AUS,Standalone,Pastry,Chocolate Chip Cookie,2.2,1,False,Debit Card,p1yfmcww,45-54,Unknown,False,Rainy,17.8,No Holiday,2.2,17,Monday,5
16619,2023-05-01 18:02:16,18,London,UK,Mall Kiosk,Coffee,Medium Latte,3.3,1,False,Mobile Wallet,lmqhm0tq,18-24,Female,False,Rainy,17.6,No Holiday,3.3,18,Monday,5
16620,2023-05-01 18:40:43,18,London,UK,Mall Kiosk,Tea,Small Chai Latte,3.13,1,False,Credit Card,hq2tu7bq,55-64,Male,False,Rainy,17.6,No Holiday,3.13,18,Monday,5
16621,2023-05-01 19:33:51,16,London,UK,Standalone,Coffee,Large Mocha,4.42,1,False,Cash,1pbr8kty,35-44,Male,False,Rainy,17.6,No Holiday,4.42,19,Monday,5
16622,2023-05-02 00:41:39,34,Melbourne,AUS,Mall Kiosk,Smoothie,Medium Berry Blast,5.76,2,False,Cash,nfyc6jm2,25-34,Female,False,Rainy,14.2,No Holiday,11.52,0,Tuesday,5
16623,2023-05-02 03:04:17,12,Chicago,USA,Airport,Coffee,Large Mocha,6.17,1,False,Cash,j7ta9hz7,25-34,Male,False,Rainy,18.6,No Holiday,6.17,3,Tuesday,5
16624,2023-05-02 06:17:25,14,Chicago,USA,Standalone,Tea,Small Green Tea,2.38,1,False,Cash,gkhat8zj,65+,Female,True,Rainy,18.6,No Holiday,2.38,6,Tuesday,5
16625,2023-05-02 06:31:42,23,Manchester,UK,Standalone,Coffee,Small Mocha,3.32,1,False,Cash,4lvexuld,35-44,Male,False,Rainy,14.6,No Holiday,3.32,6,Tuesday,5
16626,2023-05-02 06:37:47,7,Los Angeles,USA,Standalone,Tea,Small Green Tea,2.45,1,False,Credit Card,5jvsi47a,65+,Unknown,False,Sunny,19.7,No Holiday,2.45,6,Tuesday,5
16627,2023-05-02 06:44:14,24,Manchester,UK,Standalone,Coffee,Small Mocha,3.32,2,False,Mobile Wallet,0fo5z7al,18-24,Male,False,Rainy,14.6,No Holiday,6.64,6,Tuesday,5
16628,2023-05-02 06:47:15,39,Toronto,CAN,Mall Kiosk,Tea,Large Matcha Latte,4.64,2,False,Credit Card,vocszpo7,45-54,Unknown,False,Rainy,9.1,No Holiday,9.28,6,Tuesday,5
16629,2023-05-02 06:56:20,6,Los Angeles,USA,Standalone,Tea,Small Chai Latte,3.72,1,False,Debit Card,6phklh24,18-24,Male,True,Sunny,19.7,No Holiday,3.72,6,Tuesday,5
16630,2023-05-02 07:01:33,14,Chicago,USA,Standalone,Tea,Medium Green Tea,2.66,2,False,Credit Card,dd3uhb77,25-34,Female,False,Rainy,18.6,No Holiday,5.32,7,Tuesday,5
16631,2023-05-02 07:05:35,10,Los Angeles,USA,Mall Kiosk,Pastry,Scone,2.09,4,False,Credit Card,fy1numat,18-24,Female,False,Sunny,19.7,No Holiday,8.36,7,Tuesday,5
16632,2023-05-02 07:26:32,40,Toronto,CAN,Standalone,Pastry,Blueberry Muffin,2.76,2,False,Mobile Wallet,c8x6osy0,35-44,Female,False,Rainy,9.1,No Holiday,5.52,7,Tuesday,5
16633,2023-05-02 07:32:41,31,Melbourne,AUS,Standalone,Sandwich,Chicken & Avocado Wrap,7.02,1,False,Credit Card,jh9oqlak,65+,Male,False,Rainy,14.2,No Holiday,7.02,7,Tuesday,5
16634,2023-05-02 07:37:48,10,Los Angeles,USA,Mall Kiosk,Tea,Small Matcha Latte,3.85,1,True,Mobile Wallet,m0at3tu0,45-54,Male,True,Sunny,19.7,No Holiday,3.46,7,Tuesday,5
16635,2023-05-02 07:45:11,5,New York,USA,Standalone,Coffee,Large Mocha,5.2,3,False,Mobile Wallet,x99429l4,Unknown,Female,False,Rainy,17.4,No Holiday,15.6,7,Tuesday,5
16636,2023-05-02 07:46:29,13,Chicago,USA,Mall Kiosk,Coffee,Medium Latte,3.69,5,True,Cash,z1mgiene,35-44,Male,True,Unknown,13.556550310167173,No Holiday,16.61,7,Tuesday,5
16637,2023-05-02 08:23:25,31,Melbourne,AUS,Standalone,Tea,Large Chai Latte,5.24,1,False,Credit Card,op2ktwy0,45-54,Male,False,Rainy,14.2,No Holiday,5.24,8,Tuesday,5
16638,2023-05-02 08:39:01,12,Chicago,USA,Airport,Coffee,Small Americano,3.21,2,False,Credit Card,luii05vf,18-24,Female,False,Rainy,18.6,No Holiday,6.42,8,Tuesday,5
16639,2023-05-02 08:45:10,11,Chicago,USA,Standalone,Sandwich,Chicken & Avocado Wrap,6.17,1,False,Credit Card,1vmpbwm0,55-64,Female,True,Rainy,18.6,No Holiday,6.17,8,Tuesday,5
16640,2023-05-02 08:46:37,16,London,UK,Standalone,Coffee,Small Americano,2.29,1,False,Credit Card,siq4bnb8,45-54,Non-binary,True,Cloudy,15.0,No Holiday,2.29,8,Tuesday,5
16641,2023-05-02 08:47:23,34,Melbourne,AUS,Mall Kiosk,Pastry,Chocolate Chip Cookie,2.1,2,False,Cash,d2bickk3,35-44,Female,False,Rainy,14.2,No Holiday,4.2,8,Tuesday,5
16642,2023-05-02 08:47:28,17,London,UK,Standalone,Tea,Large Chai Latte,4.12,1,False,Cash,sf7bxnj5,65+,Female,True,Cloudy,15.0,No Holiday,4.12,8,Tuesday,5
16643,2023-05-02 08:50:59,12,Chicago,USA,Airport,Coffee,Medium Americano,3.56,1,False,Credit Card,z978a2hm,35-44,Male,False,Rainy,18.6,No Holiday,3.56,8,Tuesday,5
16644,2023-05-02 09:06:43,6,Los Angeles,USA,Standalone,Tea,Small Matcha Latte,3.97,2,True,Credit Card,8vee06lp,55-64,Male,True,Sunny,19.7,No Holiday,7.15,9,Tuesday,5
16645,2023-05-02 09:20:05,40,Toronto,CAN,Standalone,Merchandise,Tote Bag,13.8,1,False,Debit Card,4nmu0mh7,18-24,Female,False,Rainy,9.1,No Holiday,13.8,9,Tuesday,5
16646,2023-05-02 09:31:27,32,Melbourne,AUS,Standalone,Tea,Medium Chai Latte,4.54,1,False,Cash,kh6t85wk,18-24,Male,False,Rainy,14.2,No Holiday,4.54,9,Tuesday,5
16647,2023-05-02 09:38:44,36,Toronto,CAN,Airport,Tea,Medium Matcha Latte,5.18,1,True,Cash,wmqtcwa4,25-34,Male,True,Rainy,9.1,No Holiday,4.66,9,Tuesday,5
16648,2023-05-02 09:52:19,43,Vancouver,CAN,Standalone,Coffee,Double Espresso,2.73,2,False,Mobile Wallet,zeaes62p,25-34,Unknown,False,Rainy,7.5,No Holiday,5.46,9,Tuesday,5
16649,2023-05-02 09:59:05,42,Vancouver,CAN,Standalone,Coffee,Double Espresso,2.73,1,False,Credit Card,30632aj8,65+,Unknown,False,Rainy,7.5,No Holiday,2.73,9,Tuesday,5
16650,2023-05-02 10:19:46,14,Chicago,USA,Standalone,Coffee,Medium Cappuccino,3.8,3,False,Cash,zq9d0j3i,65+,Female,False,Rainy,18.6,No Holiday,11.4,10,Tuesday,5
16651,2023-05-02 10:26:25,26,Sydney,AUS,Mall Kiosk,Merchandise,Coffee Mug,12.8,2,False,Debit Card,9br6gs2a,55-64,Unknown,False,Cloudy,12.5,No Holiday,25.6,10,Tuesday,5
16652,2023-05-02 10:42:41,32,Melbourne,AUS,Standalone,Tea,Medium Matcha Latte,4.86,1,False,Credit Card,bhp0mafz,35-44,Male,True,Rainy,14.2,No Holiday,4.86,10,Tuesday,5
16653,2023-05-02 10:45:08,1,New York,USA,Standalone,Pastry,Scone,2.2,3,False,Credit Card,sop9bpet,35-44,Female,False,Rainy,17.4,No Holiday,6.6,10,Tuesday,5
16654,2023-05-02 11:44:14,14,Chicago,USA,Standalone,Tea,Large Green Tea,3.04,2,False,Debit Card,9n40gmqu,25-34,Female,True,Rainy,18.6,No Holiday,6.08,11,Tuesday,5
16655,2023-05-02 11:58:18,32,Melbourne,AUS,Standalone,Pastry,Blueberry Muffin,3.24,1,False,Cash,q3hecf61,25-34,Female,False,Rainy,14.2,No Holiday,3.24,11,Tuesday,5
16656,2023-05-02 12:19:30,16,London,UK,Standalone,Coffee,Large Cappuccino,3.91,2,False,Cash,dtjxj7up,35-44,Female,True,Cloudy,15.0,No Holiday,7.82,12,Tuesday,5
16657,2023-05-02 12:28:27,28,Sydney,AUS,Mall Kiosk,Coffee,Medium Mocha,4.8,1,False,Mobile Wallet,ey5f48nr,18-24,Female,False,Cloudy,12.5,No Holiday,4.8,12,Tuesday,5
16658,2023-05-02 12:48:38,35,Melbourne,AUS,Mall Kiosk,Pastry,Scone,2.3,2,False,Mobile Wallet,17mk6h1o,18-24,Female,False,Rainy,14.2,No Holiday,4.6,12,Tuesday,5
16659,2023-05-02 13:35:56,29,Sydney,AUS,Mall Kiosk,Coffee,Medium Cappuccino,4.27,2,True,Cash,25v087a7,25-34,Female,False,Cloudy,12.5,No Holiday,7.69,13,Tuesday,5
16660,2023-05-02 13:42:23,42,Vancouver,CAN,Standalone,Pastry,Scone,2.07,2,False,Mobile Wallet,mbfhdp64,25-34,Male,True,Rainy,7.5,No Holiday,4.14,13,Tuesday,5
16661,2023-05-02 13:53:24,20,London,UK,Standalone,Coffee,Small Latte,3.06,2,False,Cash,fkx0rpil,18-24,Male,False,Cloudy,15.0,No Holiday,6.12,13,Tuesday,5
